,id,gender,age_group,race,body_shape
4510,11791_00,woman,thirties,black,slim
4511,11799_00,woman,thirties,black,slim
4512,11820_00,woman,thirties,black,slim
4513,11939_00,woman,thirties,black,slim
4514,11990_00,woman,thirties,black,slim
4515,12214_00,woman,thirties,black,slim
4516,12224_00,woman,thirties,black,slim
4517,12253_00,woman,thirties,black,slim
4518,12300_00,woman,thirties,black,slim
4519,12343_00,woman,thirties,black,slim
4520,13093_00,woman,thirties,black,slim
4521,13158_00,woman,thirties,black,slim
4522,13498_00,woman,thirties,black,slim
4523,14358_00,woman,thirties,black,slim
4524,14594_00,woman,thirties,black,slim
4525,00154_00,woman,twenties,white,slim
4526,00337_00,woman,twenties,white,slim
4527,01350_00,woman,twenties,white,slim
4528,01448_00,woman,twenties,white,slim
4529,01709_00,woman,twenties,white,slim
4530,02680_00,woman,twenties,white,slim
4531,03546_00,woman,twenties,white,slim
4532,04878_00,woman,twenties,white,slim
4533,05511_00,woman,twenties,white,slim
4534,06292_00,woman,twenties,white,slim
4535,08314_00,woman,twenties,white,slim
4536,11247_00,woman,twenties,white,slim
4537,11358_00,woman,twenties,white,slim
4538,11613_00,woman,twenties,white,slim
4539,12013_00,woman,twenties,white,slim
4540,12234_00,woman,twenties,white,slim
4541,12329_00,woman,twenties,white,slim
4542,12352_00,woman,twenties,white,slim
4543,12417_00,woman,twenties,white,slim
4544,13073_00,woman,twenties,white,slim
4545,00156_00,woman,thirties,asian,slim
4546,00310_00,woman,thirties,asian,slim
4547,00424_00,woman,thirties,asian,slim
4548,00524_00,woman,thirties,asian,slim
4549,00745_00,woman,thirties,asian,slim
4550,00798_00,woman,thirties,asian,slim
4551,00818_00,woman,thirties,asian,slim
4552,00897_00,woman,thirties,asian,slim
4553,01161_00,woman,thirties,asian,slim
4554,01300_00,woman,thirties,asian,slim
4555,01324_00,woman,thirties,asian,slim
4556,01475_00,woman,thirties,asian,slim
4557,01553_00,woman,thirties,asian,slim
4558,01561_00,woman,thirties,asian,slim
4559,01959_00,woman,thirties,asian,slim
4560,02023_00,woman,thirties,asian,slim
4561,02177_00,woman,thirties,asian,slim
4562,02217_00,woman,thirties,asian,slim
4563,02240_00,woman,thirties,asian,slim
4564,02276_00,woman,thirties,asian,slim
4565,02398_00,woman,thirties,asian,slim
4566,02408_00,woman,thirties,asian,slim
4567,02423_00,woman,thirties,asian,slim
4568,02431_00,woman,thirties,asian,slim
4569,02633_00,woman,thirties,asian,slim
4570,02699_00,woman,thirties,asian,slim
4571,02732_00,woman,thirties,asian,slim
4572,02767_00,woman,thirties,asian,slim
4573,02853_00,woman,thirties,asian,slim
4574,02979_00,woman,thirties,asian,slim
4575,03034_00,woman,thirties,asian,slim
4576,03186_00,woman,thirties,asian,slim
4577,03247_00,woman,thirties,asian,slim
4578,03474_00,woman,thirties,asian,slim
4579,03533_00,woman,thirties,asian,slim
4580,03654_00,woman,thirties,asian,slim
4581,03678_00,woman,thirties,asian,slim
4582,03700_00,woman,thirties,asian,slim
4583,03910_00,woman,thirties,asian,slim
4584,04099_00,woman,thirties,asian,slim
4585,04238_00,woman,thirties,asian,slim
4586,04328_00,woman,thirties,asian,slim
4587,04460_00,woman,thirties,asian,slim
4588,04493_00,woman,thirties,asian,slim
4589,04703_00,woman,thirties,asian,slim
4590,04759_00,woman,thirties,asian,slim
4591,05099_00,woman,thirties,asian,slim
4592,05411_00,woman,thirties,asian,slim
4593,05437_00,woman,thirties,asian,slim
4594,05746_00,woman,thirties,asian,slim
4595,05873_00,woman,thirties,asian,slim
4596,05941_00,woman,thirties,asian,slim
4597,06027_00,woman,thirties,asian,slim
4598,06110_00,woman,thirties,asian,slim
4599,06126_00,woman,thirties,asian,slim
4600,06167_00,woman,thirties,asian,slim
4601,06202_00,woman,thirties,asian,slim
4602,06431_00,woman,thirties,asian,slim
4603,06763_00,woman,thirties,asian,slim
4604,06905_00,woman,thirties,asian,slim
4605,06935_00,woman,thirties,asian,slim
4606,06994_00,woman,thirties,asian,slim
4608,07149_00,woman,thirties,asian,slim
4609,07226_00,woman,thirties,asian,slim
4610,07252_00,woman,thirties,asian,slim
4611,07260_00,woman,thirties,asian,slim
4612,07268_00,woman,thirties,asian,slim
4613,07467_00,woman,thirties,asian,slim
4614,07469_00,woman,thirties,asian,slim
4615,07470_00,woman,thirties,asian,slim
4616,07517_00,woman,thirties,asian,slim
4617,07649_00,woman,thirties,asian,slim
4618,07684_00,woman,thirties,asian,slim
4619,07689_00,woman,thirties,asian,slim
4620,07712_00,woman,thirties,asian,slim
4621,07732_00,woman,thirties,asian,slim
4622,07823_00,woman,thirties,asian,slim
4623,08013_00,woman,thirties,asian,slim
4624,08016_00,woman,thirties,asian,slim
4625,08189_00,woman,thirties,asian,slim
4626,08223_00,woman,thirties,asian,slim
4627,08333_00,woman,thirties,asian,slim
4628,08356_00,woman,thirties,asian,slim
4629,08474_00,woman,thirties,asian,slim
4630,08477_00,woman,thirties,asian,slim
4631,08509_00,woman,thirties,asian,slim
4632,08520_00,woman,thirties,asian,slim
4633,08561_00,woman,thirties,asian,slim
4634,08657_00,woman,thirties,asian,slim
4635,08870_00,woman,thirties,asian,slim
4636,08985_00,woman,thirties,asian,slim
4638,09004_00,woman,thirties,asian,slim
4639,09346_00,woman,thirties,asian,slim
4640,09421_00,woman,thirties,asian,slim
4641,09433_00,woman,thirties,asian,slim
4642,09518_00,woman,thirties,asian,slim
4643,09639_00,woman,thirties,asian,slim
4644,09644_00,woman,thirties,asian,slim
4645,09687_00,woman,thirties,asian,slim
4646,09722_00,woman,thirties,asian,slim
4647,09811_00,woman,thirties,asian,slim
4648,10096_00,woman,thirties,asian,slim
4649,10112_00,woman,thirties,asian,slim
4650,10135_00,woman,thirties,asian,slim
4651,10136_00,woman,thirties,asian,slim
4652,10142_00,woman,thirties,asian,slim
4653,10162_00,woman,thirties,asian,slim
4654,10338_00,woman,thirties,asian,slim
4655,10461_00,woman,thirties,asian,slim
4656,10523_00,woman,thirties,asian,slim
4657,10553_00,woman,thirties,asian,slim
4658,10654_00,woman,thirties,asian,slim
4659,10728_00,woman,thirties,asian,slim
4660,10734_00,woman,thirties,asian,slim
4661,10790_00,woman,thirties,asian,slim
4662,10845_00,woman,thirties,asian,slim
4663,10863_00,woman,thirties,asian,slim
4664,12538_00,woman,thirties,asian,slim
4665,12542_00,woman,thirties,asian,slim
4666,12567_00,woman,thirties,asian,slim
4667,12867_00,woman,thirties,asian,slim
4668,13126_00,woman,thirties,asian,slim
4669,13224_00,woman,thirties,asian,slim
4670,13422_00,woman,thirties,asian,slim
4671,13523_00,woman,thirties,asian,slim
4672,13700_00,woman,thirties,asian,slim
4673,13747_00,woman,thirties,asian,slim
4674,13753_00,woman,thirties,asian,slim
4675,14064_00,woman,thirties,asian,slim
4676,14089_00,woman,thirties,asian,slim
4677,14117_00,woman,thirties,asian,slim
4678,14239_00,woman,thirties,asian,slim
4679,14329_00,woman,thirties,asian,slim
4680,00157_00,woman,twenties,white,slim
4681,00994_00,woman,twenties,white,slim
4682,02078_00,woman,twenties,white,slim
4683,05496_00,woman,twenties,white,slim
4684,06577_00,woman,twenties,white,slim
4685,06616_00,woman,twenties,white,slim
4686,00166_00,woman,twenties,indian,slim
4687,01535_00,woman,twenties,indian,slim
4688,01888_00,woman,twenties,indian,slim
4689,10744_00,woman,twenties,indian,slim
4690,00167_00,woman,thirties,black,slim
4691,00545_00,woman,thirties,black,slim
4692,01190_00,woman,thirties,black,slim
4693,01529_00,woman,thirties,black,slim
4694,01635_00,woman,thirties,black,slim
4695,02384_00,woman,thirties,black,slim
4696,04425_00,woman,thirties,black,slim
4697,04473_00,woman,thirties,black,slim
4698,04591_00,woman,thirties,black,slim
4699,04877_00,woman,thirties,black,slim
4700,04890_00,woman,thirties,black,slim
4701,04992_00,woman,thirties,black,slim
4702,05703_00,woman,thirties,black,slim
4703,06253_00,woman,thirties,black,slim
4704,06573_00,woman,thirties,black,slim
4705,07066_00,woman,thirties,black,slim
4706,07250_00,woman,thirties,black,slim
4707,07454_00,woman,thirties,black,slim
4708,07952_00,woman,thirties,black,slim
4709,08268_00,woman,thirties,black,slim
4710,08469_00,woman,thirties,black,slim
4711,08779_00,woman,thirties,black,slim
4712,09024_00,woman,thirties,black,slim
4713,09163_00,woman,thirties,black,slim
4714,09365_00,woman,thirties,black,slim
4715,09974_00,woman,thirties,black,slim
4716,10418_00,woman,thirties,black,slim
4717,10985_00,woman,thirties,black,slim
4718,11122_00,woman,thirties,black,slim
4719,11148_00,woman,thirties,black,slim
4720,11171_00,woman,thirties,black,slim
4721,11188_00,woman,thirties,black,slim
4722,11239_00,woman,thirties,black,slim
4723,11260_00,woman,thirties,black,slim
4724,11314_00,woman,thirties,black,slim
4725,11327_00,woman,thirties,black,slim
4726,11329_00,woman,thirties,black,slim
4727,11385_00,woman,thirties,black,slim
4728,11395_00,woman,thirties,black,slim
4729,11419_00,woman,thirties,black,slim
4730,11428_00,woman,thirties,black,slim
4731,11447_00,woman,thirties,black,slim
4732,11449_00,woman,thirties,black,slim
4733,11468_00,woman,thirties,black,slim
4734,11487_00,woman,thirties,black,slim
4735,11506_00,woman,thirties,black,slim
4737,11563_00,woman,thirties,black,slim
4738,11581_00,woman,thirties,black,slim
4739,11652_00,woman,thirties,black,slim
4740,11667_00,woman,thirties,black,slim
4741,11699_00,woman,thirties,black,slim
4742,11729_00,woman,thirties,black,slim
4743,11738_00,woman,thirties,black,slim
4744,11760_00,woman,thirties,black,slim
4745,11783_00,woman,thirties,black,slim
4746,11833_00,woman,thirties,black,slim
4747,11843_00,woman,thirties,black,slim
4748,11873_00,woman,thirties,black,slim
4749,11882_00,woman,thirties,black,slim
4750,11924_00,woman,thirties,black,slim
4752,12015_00,woman,thirties,black,slim
4753,12050_00,woman,thirties,black,slim
4754,12063_00,woman,thirties,black,slim
4755,12091_00,woman,thirties,black,slim
4756,12106_00,woman,thirties,black,slim
4757,12131_00,woman,thirties,black,slim
4758,12173_00,woman,thirties,black,slim
4759,12210_00,woman,thirties,black,slim
4760,12231_00,woman,thirties,black,slim
4761,12242_00,woman,thirties,black,slim
4762,12276_00,woman,thirties,black,slim
4763,12284_00,woman,thirties,black,slim
4764,12320_00,woman,thirties,black,slim
4765,12443_00,woman,thirties,black,slim
4766,13377_00,woman,thirties,black,slim
4767,13408_00,woman,thirties,black,slim
4768,13675_00,woman,thirties,black,slim
4769,13870_00,woman,thirties,black,slim
4770,14013_00,woman,thirties,black,slim
4771,14604_00,woman,thirties,black,slim
4772,00169_00,woman,twenties,white,slim
4773,00777_00,woman,twenties,white,slim
4774,00970_00,woman,twenties,white,slim
4775,10345_00,woman,twenties,white,slim
4776,10792_00,woman,twenties,white,slim
4777,11237_00,woman,twenties,white,slim
4778,11254_00,woman,twenties,white,slim
4779,11319_00,woman,twenties,white,slim
4780,11633_00,woman,twenties,white,slim
4781,11665_00,woman,twenties,white,slim
4782,11758_00,woman,twenties,white,slim
4783,11804_00,woman,twenties,white,slim
4784,12023_00,woman,twenties,white,slim
4785,12039_00,woman,twenties,white,slim
4786,12041_00,woman,twenties,white,slim
4787,12044_00,woman,twenties,white,slim
4788,12095_00,woman,twenties,white,slim
4789,12111_00,woman,twenties,white,slim
4790,12190_00,woman,twenties,white,slim
4791,12215_00,woman,twenties,white,slim
4792,12222_00,woman,twenties,white,slim
4793,12338_00,woman,twenties,white,slim
4794,00170_00,woman,thirties,indian,average
4795,00249_00,woman,thirties,indian,average
4796,00643_00,woman,thirties,indian,average
4797,00710_00,woman,thirties,indian,average
4798,00714_00,woman,thirties,indian,average
4799,00885_00,woman,thirties,indian,average
4800,00917_00,woman,thirties,indian,average
4801,01021_00,woman,thirties,indian,average
4802,01208_00,woman,thirties,indian,average
4803,01305_00,woman,thirties,indian,average
4804,01328_00,woman,thirties,indian,average
4805,01385_00,woman,thirties,indian,average
4806,01410_00,woman,thirties,indian,average
4807,01513_00,woman,thirties,indian,average
4808,01574_00,woman,thirties,indian,average
4809,01776_00,woman,thirties,indian,average
4810,01993_00,woman,thirties,indian,average
4811,02716_00,woman,thirties,indian,average
4812,02730_00,woman,thirties,indian,average
4813,02771_00,woman,thirties,indian,average
4815,03223_00,woman,thirties,indian,average
4816,03294_00,woman,thirties,indian,average
4817,03411_00,woman,thirties,indian,average
4818,03542_00,woman,thirties,indian,average
4819,03817_00,woman,thirties,indian,average
4820,03848_00,woman,thirties,indian,average
4821,03992_00,woman,thirties,indian,average
4822,04131_00,woman,thirties,indian,average
4823,04185_00,woman,thirties,indian,average
4824,04340_00,woman,thirties,indian,average
4825,04397_00,woman,thirties,indian,average
4826,04440_00,woman,thirties,indian,average
4827,04514_00,woman,thirties,indian,average
4828,04565_00,woman,thirties,indian,average
4829,04581_00,woman,thirties,indian,average
4830,04733_00,woman,thirties,indian,average
4831,04771_00,woman,thirties,indian,average
4832,04778_00,woman,thirties,indian,average
4833,05039_00,woman,thirties,indian,average
4834,05197_00,woman,thirties,indian,average
4835,05398_00,woman,thirties,indian,average
4836,05422_00,woman,thirties,indian,average
4837,05432_00,woman,thirties,indian,average
4838,05580_00,woman,thirties,indian,average
4839,05593_00,woman,thirties,indian,average
4840,05805_00,woman,thirties,indian,average
4841,06129_00,woman,thirties,indian,average
4842,06360_00,woman,thirties,indian,average
4843,06454_00,woman,thirties,indian,average
4844,06642_00,woman,thirties,indian,average
4845,06722_00,woman,thirties,indian,average
4846,06727_00,woman,thirties,indian,average
4847,07139_00,woman,thirties,indian,average
4848,07228_00,woman,thirties,indian,average
4849,07373_00,woman,thirties,indian,average
4850,07544_00,woman,thirties,indian,average
4851,07562_00,woman,thirties,indian,average
4852,07606_00,woman,thirties,indian,average
4853,08111_00,woman,thirties,indian,average
4854,08171_00,woman,thirties,indian,average
4855,08198_00,woman,thirties,indian,average
4856,08256_00,woman,thirties,indian,average
4857,08603_00,woman,thirties,indian,average
4858,08703_00,woman,thirties,indian,average
4859,08863_00,woman,thirties,indian,average
4860,08932_00,woman,thirties,indian,average
4861,09141_00,woman,thirties,indian,average
4862,09220_00,woman,thirties,indian,average
4863,09469_00,woman,thirties,indian,average
4864,09516_00,woman,thirties,indian,average
4865,09764_00,woman,thirties,indian,average
4866,10011_00,woman,thirties,indian,average
4867,10079_00,woman,thirties,indian,average
4868,10180_00,woman,thirties,indian,average
4869,10935_00,woman,thirties,indian,average
4870,10938_00,woman,thirties,indian,average
4871,12475_00,woman,thirties,indian,average
4872,13077_00,woman,thirties,indian,average
4873,13344_00,woman,thirties,indian,average
4874,13450_00,woman,thirties,indian,average
4875,13484_00,woman,thirties,indian,average
4876,13527_00,woman,thirties,indian,average
4877,13634_00,woman,thirties,indian,average
4878,13688_00,woman,thirties,indian,average
4879,13712_00,woman,thirties,indian,average
4880,13725_00,woman,thirties,indian,average
4881,13829_00,woman,thirties,indian,average
4882,13972_00,woman,thirties,indian,average
4883,13998_00,woman,thirties,indian,average
4884,14004_00,woman,thirties,indian,average
4885,14016_00,woman,thirties,indian,average
4886,14396_00,woman,thirties,indian,average
4887,14525_00,woman,thirties,indian,average
4888,14557_00,woman,thirties,indian,average
4889,00173_00,woman,twenties,white,slim
4890,00751_00,woman,twenties,white,slim
4891,01474_00,woman,twenties,white,slim
4892,01537_00,woman,twenties,white,slim
4893,00175_00,woman,thirties,white,slim
4894,00601_00,woman,thirties,white,slim
4895,00614_00,woman,thirties,white,slim
4896,01085_00,woman,thirties,white,slim
4897,01127_00,woman,thirties,white,slim
4898,01457_00,woman,thirties,white,slim
4899,01467_00,woman,thirties,white,slim
4900,01714_00,woman,thirties,white,slim
4901,01780_00,woman,thirties,white,slim
4902,01913_00,woman,thirties,white,slim
4903,02063_00,woman,thirties,white,slim
4904,02112_00,woman,thirties,white,slim
4905,02662_00,woman,thirties,white,slim
4906,02842_00,woman,thirties,white,slim
4907,02970_00,woman,thirties,white,slim
4908,03301_00,woman,thirties,white,slim
4909,04040_00,woman,thirties,white,slim
4910,04354_00,woman,thirties,white,slim
4911,04412_00,woman,thirties,white,slim
4912,04526_00,woman,thirties,white,slim
4913,04689_00,woman,thirties,white,slim
4914,04848_00,woman,thirties,white,slim
4915,04884_00,woman,thirties,white,slim
4916,05577_00,woman,thirties,white,slim
4917,05867_00,woman,thirties,white,slim
4918,05969_00,woman,thirties,white,slim
4919,06464_00,woman,thirties,white,slim
4920,06494_00,woman,thirties,white,slim
4921,06811_00,woman,thirties,white,slim
4922,06889_00,woman,thirties,white,slim
4923,07593_00,woman,thirties,white,slim
4924,07625_00,woman,thirties,white,slim
4925,07969_00,woman,thirties,white,slim
4926,08844_00,woman,thirties,white,slim
4927,10141_00,woman,thirties,white,slim
4928,10260_00,woman,thirties,white,slim
4929,10796_00,woman,thirties,white,slim
4930,10800_00,woman,thirties,white,slim
4931,11072_00,woman,thirties,white,slim
4932,11321_00,woman,thirties,white,slim
4933,11378_00,woman,thirties,white,slim
4934,11481_00,woman,thirties,white,slim
4935,11530_00,woman,thirties,white,slim
4936,11640_00,woman,thirties,white,slim
4937,11649_00,woman,thirties,white,slim
4938,11657_00,woman,thirties,white,slim
